,slope,centroid,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,class
16,0.014097142245075918,11091.164023889683,166.93611210078132,-5.970776033449488,-1.2503363015455844,-0.07055185816153266,1.0730268805687315,0.8552602476826036,0.4422866786032742,1.1202762937560011,-0.09899146266804254,-1.0913072484418853,0.11655484201057799,0.4409702563126157,-0.038619502767778854,white
17,0.01079834235474474,10901.188357074761,167.75695997311138,-4.520468212709717,-0.2746786105136875,-0.6605058834056885,0.8375274657236759,0.43167888323049275,1.3204703717794224,1.2459232340231239,0.5894783587809086,-0.1723796357535498,-0.570676332082055,1.0131648164134626,0.2655344601185561,white
18,0.015581675453582421,11213.313162988154,166.2316599616625,-6.828524864693577,-0.3525967307850087,1.6661841422668753,2.426626389856715,2.054026724511539,0.3972936715521476,-0.8969309138887719,-0.0229992597768507,1.16864593091389,0.9206918722516026,1.2730227274884147,0.5345417015483441,white
19,0.01333041461134788,11004.465520654085,167.33701159346853,-5.79792538475178,-0.5507418783783704,1.445638801756276,1.0915590273081517,1.324700740133678,0.5132865672879299,-1.5731400313448773,-1.3015835872236123,-0.013993373053369755,-0.010365525276774867,0.24671218156199523,0.12533011708770558,white
20,0.01312238894014389,11015.431208598993,167.2222297784556,-5.520893635745799,-0.1864780369286074,0.06274650027046529,-0.23471995459845693,-0.066771509968222,0.6588197378379109,0.46978967449308534,-0.5938892704173342,-0.04596218082395809,-1.2756014175944428,-1.9768849266276496,-0.6501052877416637,white
21,0.013843528997195143,10974.64532491575,167.11559824007313,-5.765631936733663,-1.0140656858579733,-0.005479224968983443,0.20375699360770272,-0.5185710476038475,-0.28824645544817534,-0.245527441625394,-2.688276418472169,-2.442945769650025,-0.6458001195538524,-0.5506241287288461,-0.4547711031947285,white
22,0.012471550634794111,10961.620183884308,167.2268854120672,-5.394425485916744,0.06934532052067093,1.5829103131732252,1.3916962558771067,0.8366544907150874,-0.5629230954051475,-1.5232330142525548,-2.0325480096673094,-2.4331526752663506,-0.6677499029731595,-0.2608115648078973,-0.15817523614218063,white
23,0.013767420941300674,11005.99117241893,166.99613439480368,-5.847357990105653,-0.7536191341053098,0.34645887065656056,0.2849505053883105,-0.6835302534440691,0.3113473158290501,1.09112944704334,0.4210054331456819,0.590504146244702,2.2422109171144244,1.3208290501303368,-0.39934136164728434,white
24,0.017055417362852363,11237.502695493515,166.3382522868321,-7.203011074554336,-1.5785627035724579,0.6639139946951443,0.10609154101378238,-0.6019808216602205,-0.63674519190859,-1.2400328307436075,-1.2841648265264372,-0.2525174026666608,-0.1808526752769683,-0.41898785491054213,-0.04919888751448287,white
25,0.012060088094052663,10900.87387381851,168.02526154336718,-4.965218842932397,-1.8035099752629546,-0.7845293260725952,-0.14585875083557812,-0.3646406576976097,-0.15888209949200507,-0.5040367685713925,0.058624482914835685,0.2528097057327485,-0.02157001837211109,-0.3262530837086748,-1.0951784132089868,white
26,0.013107265304684734,11004.83454594927,167.21709481416514,-5.42723930901062,-0.0033264808308881666,-0.4803211083681526,-0.6224284832972097,-0.10112035810180503,-0.32460685588904653,-1.0046679584098854,-1.201770886633185,-0.5871643584855275,0.16462102659933478,0.5884971606078796,0.40610344972986284,white
27,0.013578345503580285,11064.198033570705,167.44677110097135,-5.749714940743349,-1.3898332018912922,0.012234995530908383,1.068194034698118,1.0715094311319981,-0.01842902537662612,-0.15516873610178503,-0.45470667649784263,-0.4921474326593245,0.04411045300192868,-0.392282676584437,-0.7785529942385826,white
28,0.01768269930464998,11159.097261053714,165.5584743588456,-7.509190693434647,-1.3149822540090759,0.22024380844136673,1.5823721268141517,0.7420228527485933,0.4209138544363492,0.04728469042382926,-0.7970197511759006,-0.1448027556570088,1.7377933031161243,1.2708318369586964,0.27574879535742164,white
29,0.012454616153932986,10987.331640414819,166.92231587177443,-5.219245268250249,0.37622196023913496,-0.02695710287905713,0.2377804548833592,0.10726896354364253,-0.06772251665870907,0.22945533426691833,-0.4118462092111296,-1.5891208396649183,-1.7284642107410875,-0.76815981710477,-0.22297490406200488,white
30,0.014556314319800994,11090.15791094995,166.62420317535583,-6.063203965989842,-0.7126903620336177,-0.8519683173058568,0.29716357394490744,0.9495694107284908,0.1562291776575657,-0.7067670608277212,-0.6715310543637156,0.3503126177002302,1.603704297536214,0.5852354639310158,-0.10557628001223965,white
31,0.014650598013242621,11016.928369157451,166.8429505708859,-6.225403555062542,-0.6869407559175049,0.5113405814783554,-0.08432804020262176,0.2934344427213353,-0.5257452078901796,-0.39024783420415204,0.5068798479035631,0.7549825656737067,-0.006070659692706779,0.4656109101500009,-0.7654025090790082,white
32,0.01247110391582036,10970.039630119967,167.33133099319122,-5.303827733743322,0.3454078590666591,0.42413598040528394,-0.29870206474045685,0.14947180445394562,-0.3281694131683975,-0.31647075583078554,0.6451578791114568,0.2818711465316202,0.38065402692427336,0.6267645923121988,1.232425063087762,white
33,0.014830334459435164,11095.753447986935,167.4599863256611,-6.047929691564127,-2.048812065165629,-1.3786380084862346,-1.6418332099449506,-0.5639439687669124,-0.346741794690752,-0.5511449065135587,-0.9534247584482841,-0.21754998793185323,0.33264636291564087,-0.21725511581238902,-0.2553764016431078,white
34,0.01256864820866353,11014.807709770856,167.55580869395078,-5.244968027013069,-0.9910162551932374,-0.9739663405406933,0.6232243968890612,1.4268084690043958,1.8556992684925624,0.6488499554545553,-0.05137292471760899,-0.7057125609666648,-0.8829399696914813,-0.6108853275766184,-0.09106419865854246,white
35,0.013124787553601415,10971.882549502106,166.85621959618072,-5.660096309344173,0.2052433318455235,1.0320172529827667,0.5502709904302745,0.8636541808721979,1.4329038953876783,-0.5671062025713253,-1.421555729842152,-0.6739582676023079,-0.7200719689362055,0.05214602596058446,-0.4458912011331733,white
36,0.014779518654569975,11053.371763970283,166.3737378871815,-6.304532686992737,-0.3707628854588755,0.6125050928847632,1.258646375117162,0.7615684155090308,0.2568394435859224,0.277350456753805,-0.7230988482041005,-0.5664677147152051,-0.15952927394808422,-0.7488708093939341,-0.9801515638062619,white
37,0.012883129056035399,10984.65935483356,167.4926329186442,-5.602206943577603,-0.40173505954315075,1.7206756081932346,1.175310256588352,0.08253112863450641,-0.6267006117923363,-1.274896486432454,0.10394695005306369,1.103197346283135,0.4209025673966469,-0.8666201039799784,-1.0255545881119306,white
38,0.016042176789723143,11138.572486359517,166.64852695093285,-6.807994130388992,-1.5958122494995708,0.48034917740672384,1.1177513148186133,0.9783305126541457,-0.07136978698649603,-1.1849103726900245,-0.4297848729315202,-0.628575628296478,-1.238599457673185,-0.6042089699660095,-0.5304066741928513,white
39,0.013148847575776718,10977.946993362677,167.51856567417067,-5.592424584363742,-1.3899902251156748,0.3196404026545624,0.3551952188968827,-0.4937690849636068,0.3756672684944407,0.5520809995515372,1.3218896428265516,1.6921771462227106,1.7150841010273252,0.9728288765766876,-0.5917256149300965,white
40,0.01593564301650288,11112.379390143964,166.672728442555,-6.581276915868544,-1.7505267029803522,-1.0200101497830985,-0.5022785576754275,-0.3225459601241151,0.10174206859347529,-0.5900334360847572,-0.800750084171213,-0.5416988903337577,0.6868350207915229,1.0411518452651638,0.25133439732607754,white
41,0.014763856669801744,11083.629230900793,166.9111092831664,-6.292463936055839,-1.4889299858863452,0.9216934585803528,1.6014322058830162,-0.34479725717103377,-0.0600510779189571,-0.05289912653219164,-0.7077886765449056,-0.5240632410095555,1.0556596207306015,0.6341408736419655,-0.6291587200437699,white
42,0.013231864615635443,11004.10006137884,167.62081877111012,-5.617340820693436,-1.348089631622684,0.24682888901414363,-0.05287983263699195,0.6451970206214329,-0.26265503600616263,-0.8399246587959308,-0.272024072927643,0.5455987646055552,0.9300395197477873,-0.28144046245240034,-0.16334226395769033,white
43,0.017576184893361244,11174.000708574325,165.9728758823844,-7.4442567195015386,-1.3739276540831489,1.0982699347115228,0.6433748445986265,-1.0922755919902312,-0.7018001153063363,-1.2169031250810312,-0.4841879737937711,-0.5364850819101493,-0.3704925136608568,-0.9356859698803389,-1.8777191207928354,white
44,0.014018149015968435,11059.05424322117,167.31623897676343,-5.761908031036949,-1.7611298273143206,-1.3318939585603076,-1.4126275816990954,-0.3698701094306285,0.9170302622401909,0.3892448440677134,0.4962836789792588,0.14975352916911666,0.1518707353849111,0.3557925581962697,0.09501980675088438,white
45,0.012935373794182158,10924.997039066306,167.16386518103758,-5.220770302553476,-0.3334269889930353,-1.0859646600457267,-2.1418662317389763,-2.0038776204705604,-0.39527230601024627,-1.1982335996741211,-1.5787120506183543,-0.41491123485702275,0.18584343240676507,-0.39460314584930206,-0.7598428838711353,white
46,0.014043199664166091,11094.64320499368,166.97897723631147,-6.030555155616994,-0.6735152279728809,1.0844648357775382,0.7354482973371247,-0.08687583392118826,0.46077217707320295,0.3084924870525614,-0.12345371936161666,-1.048833533352054,-1.1241287860128037,0.5563365683216148,0.0486406538370962,white
47,0.012349631925358633,11052.690332215718,167.1997127548254,-5.376814295652661,0.6594880883703879,1.2608040226949164,-0.061484814088127025,0.26819455036937695,-0.010467096917608509,0.005140875286165538,0.6244904509027928,1.3776419855511313,0.9049565245557453,0.08488229429740023,0.7536108907517935,white
48,0.015822464604453346,11142.615104241704,166.24120341702073,-6.7536630079355255,-0.7099650986772635,0.6882659495054049,1.3755204928636506,1.067655496734221,-0.05457241171788468,-1.2991935046955065,-0.5468847631704883,-0.17533769588714365,0.96956366365926,-0.008755238470580491,-0.493623051055992,white
49,0.015458607038483936,11054.872098129346,166.26072890849338,-6.440678677003325,-0.6671225230943478,-0.49330570016814035,0.23418045664216436,-0.34466888610856383,-1.2879935772396913,-0.6041924699569571,-0.98510640009366,-0.5247015305888932,1.3087919378556794,0.3555007866798665,0.49199354569069786,white
50,0.013082603569843164,11001.034957112493,166.80409434975647,-5.438276255315368,0.33084190507337286,-0.24941699361533612,-0.9791124197296284,-0.775712038755342,-0.35008073435152914,-0.13633716690116146,-0.9491985479038845,-0.6641728361096445,0.315250058373119,0.4814415637021901,0.9184757105093007,white
51,0.013217645126603369,11006.505777367733,167.12903082555496,-5.551004726682913,-0.6702603270948451,-0.29765761730057255,1.1453448804995057,1.3037412931867973,0.45385691024944846,-0.8140054213302867,-2.976579827157362,-1.730541688324854,0.3937527409300409,0.4388173832243773,1.3628938157828494,white
52,0.011879525896442344,10907.546705586907,167.92633697241646,-5.004214203031571,-0.9167543015295773,-0.44740135718396234,0.31440995332587235,0.7522936132320699,0.052751016685853115,1.176537772089439,1.4170557136087398,0.16905294799888734,0.40072205011879536,0.19615893207286667,-0.22044282000709103,white
53,0.013111190747140476,11005.026722717612,167.02867852353737,-5.578554361971902,0.29439065906010486,0.2036937477605736,-0.506252761540858,0.2711512346611527,0.80853624636093,1.0990330910923138,0.133184092060489,0.43514409538723603,0.8814992856863791,-0.48942115966007144,-0.2961201915887294,white
54,0.00977208714747513,10863.768065699795,168.31042384722497,-3.984168523683616,-0.33488458519294956,-0.9494485452139106,-0.6751467063404484,-0.5126401534621773,-0.7620001522744346,-0.43700551442641195,-0.00792634062353138,0.6131640745493064,0.5823568604518383,-0.9918269704860283,-0.41055803860349227,white
55,0.012829269446825265,11031.511883961297,167.37911253192212,-5.530227285665427,-0.2742384717935855,1.1633075025056032,0.45461492985821916,0.32292226445472827,0.9928324581562815,-0.19238090122050117,0.8191662132705737,-0.3949648351037353,-1.2768678835464866,-0.5251037826965866,0.5593493418426704,white
56,0.016649355296281688,11154.784117776799,166.31187552920565,-7.134202940677807,-1.376479081815735,1.5649014867219748,1.17936164491118,-0.39272637686280265,-1.4022424534388966,-1.3827047556317076,-0.158344577698273,-0.4384346748051458,-0.5298805980971388,-0.25330611478807474,1.3826395673099066,white
57,0.011397525189204099,10924.628106958882,167.78047674770625,-5.067958498446134,-0.1373937716512115,2.1430723726805003,2.8784434737243765,1.6467739557696597,-0.4640030633365798,-0.8849185175913032,-0.677777551359338,-1.5706183226202233,-0.4958080819935616,-0.04020675870938499,0.6067343354386727,white
58,0.017948913579863696,11117.044828949038,165.72800198955613,-7.374333403384505,-1.5874812709048753,-0.5576259680272884,-0.16164082550734318,-1.1030898136863032,-2.4521011168471967,-2.369875570077171,-2.315529684427255,-1.2263007228223408,-1.744724145060811,-1.140201467038288,-0.2633247943178855,white
59,0.015331883772227394,11119.591690015097,167.13278478736564,-6.380395878026661,-2.270748867792082,-0.5831195868515242,-0.010809046766482337,-0.1590023936380998,0.20312263869083147,0.33103321975221084,1.252409132949298,0.11954478758661198,0.04336228965345735,-0.34530092809048313,-0.22415716476569084,white
60,0.015037824801463706,11105.964198786283,166.9011298812203,-6.316018144341228,-1.088287525750019,0.27508766290069375,0.003933351966174018,-0.2669839074737959,-0.6704803055507018,-1.1579518368412198,-1.1492704239163947,-0.19992343186371617,-0.19001733554996136,0.03574026216989297,-0.41140118584863034,white
61,0.011563420872686176,10872.944647241047,167.5255365880187,-5.042375207756554,0.3719000612931872,1.4603549530483406,1.1696756314423629,0.14185838845306556,-1.5624708667851501,-0.8016583961129901,0.34141357080131524,-0.0005462040321949837,0.9826686261494484,1.6686208217836773,0.47768313951367725,white
62,0.016621381694969455,11216.551660063764,165.65890545753984,-6.987273721558345,-0.5714414042521635,-0.06580939293795839,1.3616235780694026,0.20479505768855874,0.22138627260925922,-0.05199511944591015,-1.207455207278526,-1.4698896316165992,-1.3609969442108785,0.8810379868887189,1.2283532036813727,white
63,0.01065159125628878,10888.791128211515,168.13742793412567,-4.594090429395077,-0.8893071650976051,0.4152480024468163,1.8365501430332998,1.5775234924169956,0.8976887450966534,-0.9807406083198026,-0.14483089789016215,1.240984382749135,0.6126692818352442,-0.010486069923998335,0.14649035102887975,white
64,0.01399614021757546,11015.124142533232,167.208618915472,-6.025031435373844,-1.0107318654143096,0.9576591619190804,0.755581162196027,-0.18345038084522283,0.13345335774635964,0.7311688485260365,1.1928948065785894,1.1843323380284594,0.6911645929880676,-0.28497901879089343,-0.385979947446457,white
65,0.010853751784655767,10951.727166968752,167.9063262562533,-4.540209521202594,0.12301564929758274,-0.33872131503862923,-0.12271279412263106,-0.25628832278889396,0.10484443215562295,1.3093729496654254,0.45675361661140773,0.3231161750612332,-0.03930110382246066,0.30805313370353027,0.19885555005436356,white
66,0.01216519172792551,10942.550346424248,167.83539742791788,-5.039035103965631,-1.1845632997175548,-1.1369106536778886,0.2780395701420773,1.2652168270811865,0.9092047301784468,-0.7814502825260873,-0.33519367042699466,0.25351647822085893,0.9185621665733503,1.2727868865785792,0.9310628029281566,white
67,0.014022895536031598,11111.386377522651,167.42213105939072,-5.845088046698117,-1.2134100982715497,-0.11764194131002842,-0.060283193540296966,-0.4146769461465073,-1.489623189974831,-1.3144477725645891,-0.3816986133020224,-0.03605307976840459,0.6596115881505571,0.02361662029461291,0.14000730403984232,white
68,0.015555841655896128,11123.11234698301,166.24227978466376,-6.583832374613041,-0.10943038636433561,0.8298146199965117,0.2494190726810347,-0.39608815619189014,-1.3341598928452767,-0.4977755427818741,0.8942960298388155,0.04366436569282423,-1.9180894073537396,-3.4639145433191216,-2.5260489396827412,white
69,0.010756780765248993,10874.132649993064,167.83378301711872,-4.630765747074576,0.5792436721386083,1.082535379486572,0.3934110326494913,0.920234191938403,-0.13708599047100692,-1.000161890138665,-0.7908574128366656,-0.7888893501534906,-0.6300230827007696,-1.5118777083780792,-1.6084344318656385,white
70,0.013531557608843548,11041.155528901063,167.4320606789544,-5.640082093535617,-1.7823714933129244,-1.1706883328249,0.3702820802622899,1.9566088917210331,1.1355039682814756,-0.23013144182423054,0.18436411244570472,0.6365992375414954,-0.8904700369766997,-1.5783806437988224,-1.2455478906855366,white
71,0.01770440283479896,11189.758837260893,165.63633769541966,-7.432559580431846,-0.9789212582347683,0.21785450480584745,-1.0099050849222218,-1.3951363907734835,-0.06233967955047894,0.3301271831086718,0.14488985329814955,0.6294048412875234,1.29324489530552,0.6607282457571029,0.3590245940413109,white
72,0.014888274657942575,11029.988292583228,166.4975495454369,-6.371547803105013,0.1912155001321768,1.0761465981261595,-0.5277025819502211,-1.097421102023427,-0.7627849618819841,-0.4614890263356461,0.36939591630485524,0.9313338928809571,1.675023616765919,1.3288358241881437,0.8693695087733808,white
73,0.01714322339159788,11178.90179480114,166.14033428329975,-7.431743745312301,-1.1925312524923717,1.635027860683914,1.8475877415449011,0.8517031716951879,-0.13780402312900383,0.047323798955619785,-0.23241311527659186,-0.5971964692411972,-0.02538143198498731,0.19499942724919775,0.28238878446901644,white
74,0.015316922398104081,11155.99244234814,166.38039801764103,-6.467849966652275,-0.9770998149230651,-0.04153820599447748,0.8707765074034014,1.057917420182062,0.23529516649984694,-0.7049299365341494,-0.6383941402991465,-0.20830069366828602,-0.7494058520191025,-1.0953353027509463,-1.1619004057331572,white
75,0.012501268726818076,10963.036005623253,167.73873404648305,-5.211911184552934,-1.1321417302879635,-0.4426226069726033,-0.7540148977225275,-0.6812170177753779,0.38140042033456306,1.1999024435098575,0.7937929123933866,0.6624730180468226,0.9277080140503905,0.26496176993857345,0.5752939955699076,white
76,0.014715087746327632,11091.465265033823,166.97906520968388,-6.124294940954498,-1.1505978051906292,-0.6353380450271964,0.2591272742792708,0.02535521680774603,-0.1286371084674132,0.25127013770240153,0.5064479586213746,0.28858696277681606,-1.0630288540028718,-1.3425778882880266,-0.16628366319325957,white
77,0.017104416522092658,11203.102212342375,165.95170625255858,-7.138107704606398,-0.8400646507555454,-0.12225802386019001,0.1558185970792089,-0.4741870447303459,-1.5238638427675093,-1.1161630738364658,-0.012526108473542992,0.01509494645197221,0.3548545594560743,0.7426162331912134,-0.3492434645898933,white
78,0.01543554505593811,11089.889063494476,167.0840548515127,-6.516095697440732,-2.682150199995993,-0.25016379719034804,1.3567904137381623,0.47332740213731556,0.005657418058652871,0.42835650439392714,0.8410582190541863,0.21045679133116943,0.12971506901875746,0.6965010674836614,1.045158193943002,white
79,0.016933742020094133,11128.698598597033,165.26705603340244,-7.468993718240525,0.6109618546089535,3.035460019774156,1.7030296903123179,-0.2733942289755611,0.9837090577155997,1.3832500160844685,-0.12569656712590838,-1.139140564332967,-0.5732153341255875,-1.0786689927100184,-0.13359767908579168,white
80,0.014753798711867931,11106.923864405944,166.4215472868909,-6.496311385708771,0.3068303802837488,2.265124146255114,1.6202130503864445,1.2866572858212113,-0.2627188334021983,-0.5735239062588622,-1.1004243329853431,-0.13953244495052838,1.2010915163541995,-0.1532930722857445,-0.382524302391443,white
81,0.015439790877914382,11119.783641732713,166.44861275856013,-6.522312275689072,-0.9929327463260605,0.41051971364713163,1.3258428470303398,0.2706140691655935,-1.7515234509081503,-1.1671760310495582,-0.454415575273077,-0.9691341077555248,-0.7631661372891432,-0.3727464963376297,0.8909303396502942,white
82,0.013710640445636456,11001.480730523814,167.30817077861275,-5.653702100951422,-1.7983143232012884,-1.2842914403790988,-0.6461838227745252,0.6209819940927188,0.3996403118685088,-1.2591688284333786,-1.3446399755458207,-0.2172839244207173,1.3476726279123872,1.7534430314212075,0.28108823119109166,white
83,0.019154186451745697,11281.812888319964,165.43318835345048,-7.94448984459461,-1.6337448033956057,-0.9953161113995957,-0.7249099996204805,0.11816616526666736,1.1786229348678965,-0.5184680778382751,-1.4683031635449155,-1.7257540111137843,-0.33113275909738943,0.1654244630825528,0.8821185221202975,white
84,0.014679527752075277,11042.750041759717,167.07759916588554,-6.262712246136477,-1.6554842590205525,0.9626459143957777,1.0507787569292644,0.5137241412579744,-0.5346010133477864,-0.713511933309989,-0.17149844089828992,-1.6886325613031419,-1.8081556780321626,-0.1316918088858223,-0.45805933902003376,white
85,0.013353977557965314,11020.400629611428,167.0985247554087,-5.632195882531553,-0.4350944584488223,0.19909388241859913,-1.1196162478279799,-0.7342245525488927,0.298814678207302,0.37401501237646867,0.4653670558070166,0.072329643605078,-0.8572294323306583,-0.49675732260641503,1.8557459259707003,white
86,0.01399131773821773,11065.704701705354,166.616448985573,-5.990516267520411,0.10075471905493066,0.8267863658711557,0.6159684241196067,0.6991215250834908,0.39446359141301424,-0.9338662108337353,-0.2526492509216613,-0.5702250320695842,-0.26422186476570886,-0.35179025793724017,1.1495751264244054,white
87,0.018070159273828067,11184.395614930678,166.0631316192715,-7.5026525418201855,-2.336827925615434,-0.7655085220630622,-0.11689419372690146,-0.10177315952668527,-0.2870463370560049,0.30700362713374285,-0.4307681750613421,-1.251217210952088,-0.6744535021126247,-0.8604658900058183,-1.1582637147797086,white
88,0.015672868907606354,11097.609495354936,166.10356235145676,-6.596131622654158,-0.34150816331841943,-0.025863818843798857,0.6239341913787256,0.5168535672459292,-0.12550823070408798,-0.6159045722054514,-0.4887524357711797,0.792983334237908,-0.49503977504292257,-1.7518700140777907,-0.3369559925411625,white
89,0.015948418413998598,11141.748607654385,166.41176738862293,-6.667222897076965,-1.2316436454991047,-0.25985192599190565,-0.11033669301597236,-0.12533894818775843,-0.3701528471063264,0.042886586408666355,-0.42413731980918024,-0.7942903747734007,0.18639130129501433,-0.49633882970159954,-0.7426632651838965,white
90,0.014720563763532334,11134.126754920522,167.13244183915424,-6.160268477183783,-1.5387713498480158,-0.5783916764603373,0.21294154984018016,1.0433149763649183,0.7933112750373197,0.22604445177800916,-0.4145224839037533,-1.485007394362257,-0.9511364106973669,-0.6851137821000789,0.5149150075140633,white
91,0.017716010729924406,11275.49643192228,165.9954030506148,-7.59178760438227,-1.731925444604088,0.8135001241927658,1.413669392145205,0.7057189448749219,1.0192289505252938,0.03138295888217772,-0.3760047004587722,1.0413942588895897,1.150681704434895,0.6888821780832693,0.9931576583832733,white
92,0.01621689314995704,11195.573971654036,166.34825129383213,-6.690833180775886,-1.8199243999583485,-1.4452225696925736,0.5427255579422632,0.9843851251746877,0.5468406809610125,0.4912695483847125,-0.9874882676123801,-0.6714236092022395,0.15825687531441135,-0.9197241824475662,-0.7671832232736285,white
93,0.012020060315097404,10895.729086192607,168.32127054469234,-4.950053571604109,-1.3882111712325544,-0.9070976633936995,-1.3963206214646648,-0.982603246855913,0.4108079258969745,1.120431083686411,0.5879401647951228,0.24377587371288179,0.10265540989301179,-0.5917686604078639,-0.8558005502255586,white
94,0.011654414972227049,10980.252828335875,167.93664627866545,-4.992007076127181,-0.5661550178671757,0.5224532583023003,0.94528089987362,0.2144042011120679,-0.16489512782528398,0.4516880634067006,0.4487152602486512,0.2562888460191723,0.2931127536319226,-0.6603709630344462,-0.01803316877937,white
95,0.013982991565181955,11024.814355498986,166.82170647192012,-5.85403233619563,-0.6340574922902408,-0.3697535049774554,-0.15166463532430655,-0.21449906900750307,1.2785447830008805,1.5158463956809314,0.5574539264037682,0.11731319076346552,-0.5304473453778107,-0.9774905764053838,-0.8477269029284078,white
96,0.017711970023581564,11256.499777755542,165.93930212343096,-7.401313831700825,-1.5968782103974393,-0.6494153072970753,-0.06560060130288702,0.22525750199460307,-1.0517340405649558,-0.2971534217951715,1.123704956178823,0.39459531661807856,0.44715280046491057,0.5278249536226183,0.1786471320936052,white
